#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.simcoal_input_4_1_1" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x">0.01</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.simcoal_input_4_1_1" lambda="@lambda" rateprior="gamma" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.simcoal_input_4_1_1" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.simcoal_input_4_1_1" spec="snap.Data">
#                    <taxonset id="1" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="1_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="1_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="2" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="2_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="2_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="3" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="3_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="3_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="4" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="4_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="4_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="5" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="5_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="5_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="6" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="6_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="6_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.simcoal_input_4_1_1" id="treeLikelihood.simcoal_input_4_1_1" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.simcoal_input_4_1_1">
#            <siteModel id="MutationSiteModel.simcoal_input_4_1_1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU">1.0</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV">1.0</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	TreeHeightLogger
26000	-11954.244376426677	-11232.397717084297	-721.8466593423797	0.1322619891656459	0.09030314328346717	0.004387331738680702	0.002344994978750984	0.0019037197056540076	0.0025631371777603317	0.08705381719997735	0.007809968841188969	0.009423526674225826	0.09786919465569828	0.04900494940333614	0.029088512348508552
27000	-11959.10463403725	-11225.595687610781	-733.5089464264696	0.10723649608935325	0.16761311594918135	0.0029554122807256772	0.0025205401950530123	0.001891753924840001	0.0027682594850876297	0.06524600379425421	0.006187908599784506	0.007867867357990704	0.13930078543222263	0.04134943784052908	0.02468409467087779
28000	-11961.754034817639	-11227.622377211961	-734.1316576056786	0.13899426604676252	0.06353097109255279	0.0040062714944188015	0.0019195983868588989	0.002373211612814574	0.0027268763707235574	0.07338393246187362	0.006012498349414595	0.005261505004300521	0.07790423052230333	0.04478160484919517	0.02128228932784233
29000	-11960.394506011686	-11217.83297590432	-742.5615301073644	0.09220150520174306	0.11743908148534084	0.0025609531084179534	0.0020409189138282727	0.0013606848566339235	0.001738566060847617	0.051975622883107614	0.0090956182675193	0.007588648819775688	0.11506242701233603	0.03788342570404873	0.022667066465573565
30000	-11955.559794678935	-11239.95053339991	-715.6092612790244	0.17997515229061964	0.144131601511609	0.0037220767857632582	0.0035034917178551625	0.0030552509409856525	0.0028770900891846585	0.08005414861337014	0.006781467620294699	0.008703063636026409	0.14224059655123467	0.05253991211565342	0.03324932501554292
31000	-11957.13513513077	-11246.574078675003	-710.5610564557669	0.09380950392756512	0.07070143690168453	0.004644930798150566	0.002816967773702211	0.002541183491122988	0.0033936123618986116	0.0790094947413848	0.00872146474059067	0.01047585469511613	0.13879905686170038	0.054037087484656736	0.03447256315896106
32000	-11963.112249863188	-11221.639284834657	-741.4729650285316	0.0916939282491297	0.09455044947906675	0.0019012267722082249	0.0023977149094061923	0.0016978537597112336	0.002072337041204186	0.06081015066990212	0.00743138101736067	0.0079906054406938	0.08665621187092863	0.0357812592767024	0.022745451444388255
33000	-11962.693544189671	-11233.935289211984	-728.7582549776879	0.19753591134239548	0.09647976740228949	0.004404172405580561	0.0017812738739201924	0.0018396312707809766	0.0023243911275839546	0.07029153792284766	0.01027490305895931	0.008026919882532037	0.15788359454856965	0.04852560008352972	0.03007045374382377
34000	-11952.894208624826	-11235.386292920335	-717.5079157044908	0.13542057337556315	0.09869691495954575	0.0038427608855673913	0.003080403541579567	0.002555806072394724	0.0029377322623362996	0.07378969228531869	0.009184155758869812	0.005989799543681257	0.10774647451278058	0.05336418599173677	0.027550770344284384
35000	-11955.472514166138	-11229.678266876757	-725.7942472893817	0.09818039869109332	0.11330795052642399	0.003476285261361337	0.002843617372661833	0.0024741997684079348	0.0022825566391931245	0.07421010659895003	0.010645406507044838	0.00406614197421491	0.08756861080608437	0.05661644910826965	0.024393973074113194
36000	-11954.539390043681	-11229.076155640598	-725.4632344030825	0.0923752179141461	0.11965459194354763	0.0039692602338142315	0.003149557413623876	0.002191196506455994	0.0023825404723021595	0.06587731246224689	0.008068940905170874	0.005182687205164674	0.09008591768259706	0.04892357818798274	0.02350556075855344
37000	-11952.412697893637	-11234.404860274179	-718.0078376194584	0.11526302338958272	0.12557359327623976	0.0032199499133349126	0.003598888798285455	0.002198186956313754	0.0025964634812422507	0.08088063818121272	0.011146795855077262	0.006669464956215845	0.09058218580979888	0.04754764447776424	0.02596702875274482
38000	-11954.887484702962	-11240.137186511292	-714.7502981916703	0.11671434221245074	0.21196681365420092	0.004638315087546371	0.0031337770095832165	0.001941937463960064	0.0026241341568531114	0.09329251019302578	0.015056101875789539	0.0071483771244011535	0.09024341153498433	0.05633295716356767	0.03217644363096748
39000	-11952.208787767695	-11236.182784823484	-716.0260029442098	0.09836425182271763	0.0600020737945082	0.004152351991741296	0.003155934884598787	0.0025662284471754315	0.002413413511623144	0.08312431021504284	0.01207098490005795	0.007105305907696591	0.08956258645271932	0.0516623813167386	0.0278123437249917
40000	-11956.23597917113	-11229.078073984952	-727.1579051861767	0.06459444264937754	0.14493143166252984	0.0036135082498329222	0.0027950031884297734	0.0023085014173828996	0.0017699160335161615	0.06912949301629574	0.009972815120413488	0.006884626053998916	0.09839728647967931	0.0479729508070521	0.025815916292997072
41000	-11954.82843597988	-11232.769237409948	-722.0591985699326	0.113523161025551	0.07769718162153931	0.003431796273824636	0.00304166502500164	0.00216626117582994	0.0022181590849745907	0.09485965252984517	0.012093128395879888	0.006722183898456727	0.06878265768884623	0.05147385319706845	0.029470129258941328
42000	-11961.178467179274	-11252.796081840677	-708.3823853385967	0.10216838509826143	0.07328112467963703	0.003807454054345119	0.00438951173328677	0.0027823292785535796	0.0029654297708075123	0.11411676876844883	0.011864128623640705	0.00817647679404656	0.06697156456353856	0.05126947545808146	0.035803943650691214
43000	-11955.735154851118	-11248.96213533269	-706.7730195184279	0.1578645723685779	0.09620623824295102	0.00477891035658589	0.002541321301984214	0.0026907052520103564	0.002813323861481992	0.10178005212187717	0.013444606408031431	0.009347106839980211	0.10234122457450079	0.06493428012236896	0.03412911151142221
44000	-11954.885903676563	-11234.608777467269	-720.2771262092932	0.13551689425236288	0.08683307347320338	0.0032909852255757674	0.0034200957955995877	0.0024336830259593335	0.0027114335086308805	0.08678321602686685	0.009967485869553455	0.006191639584400551	0.10936778762017174	0.043552397162807	0.03221342278987003
45000	-11962.57647774344	-11239.605043798316	-722.971433945124	0.12781595824994912	0.048129389575721424	0.0035992490258752643	0.00291359678230582	0.0014187742123013768	0.002519074951488746	0.08520281638776958	0.01277929560962763	0.009823338626039525	0.0972447571114757	0.049822248136104884	0.030556327899353027
46000	-11955.803675454239	-11236.798466211976	-719.0052092422627	0.11360454106678398	0.19124943177504247	0.004031721829597154	0.0026014149480976592	0.002514587422477605	0.0024624296953110456	0.08439541044221442	0.015310530167536857	0.005818343507314755	0.10489000231078505	0.04426024943522857	0.02988357227909782
47000	-11954.399911212455	-11239.746446639643	-714.653464572811	0.16180312000920302	0.12787015291105655	0.0035754971613825536	0.0033195412456384975	0.0024977529954459702	0.0020626216279670206	0.09399026633997266	0.011846227289365224	0.009325774301609056	0.12041986584578233	0.049869570745154225	0.03198509435286221
