#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.simcoal_input_5_1_1" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x">0.01</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.simcoal_input_5_1_1" lambda="@lambda" rateprior="gamma" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.simcoal_input_5_1_1" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.simcoal_input_5_1_1" spec="snap.Data">
#                    <taxonset id="1" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="1_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="1_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="2" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="2_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="2_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="3" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="3_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="3_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="4" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="4_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="4_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="5" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="5_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="5_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="6" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="6_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="6_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.simcoal_input_5_1_1" id="treeLikelihood.simcoal_input_5_1_1" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.simcoal_input_5_1_1">
#            <siteModel id="MutationSiteModel.simcoal_input_5_1_1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU">1.0</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV">1.0</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	TreeHeightLogger
13000	-12238.024573529467	-11519.646668420304	-718.3779051091616	0.1111578210898856	0.09628154306825835	0.0029817465990652522	0.0027300773780340555	0.003248886538138274	0.003316564866262813	0.08026249262698502	0.005075375938605482	0.009252729610827518	0.09478713974296255	0.06012297597310326	0.025315339349192813
14000	-12235.377073486583	-11517.728633250346	-717.648440236236	0.11380975309646356	0.0992879803189215	0.0032566031965581698	0.0023599287347978552	0.002536489700123868	0.0028205572225860117	0.08549814216379137	0.00929716140311102	0.008517399160502034	0.09690609430721576	0.06131178560162617	0.027520544791476177
15000	-12236.349818014936	-11516.390572960374	-719.959245054563	0.1335043579362548	0.09798374453119706	0.0031780490943409726	0.0032175343851974366	0.0024971627365474765	0.003230676220319712	0.08502552918731007	0.006633203643283294	0.007697550202743421	0.12347078940851365	0.05614968982938359	0.029081531258344798
16000	-12239.505991642645	-11513.09093309724	-726.4150585454046	0.13176044484850358	0.0551427995250461	0.0029544509682058336	0.002663106429522213	0.0025166248320695984	0.0024533818015176003	0.07565240933396318	0.007992660070740589	0.007101419685843137	0.10796941536689564	0.05434204323628728	0.024729016404602504
17000	-12245.43601955142	-11507.398022288588	-738.0379972628334	0.13182178783604254	0.0880581491770895	0.0020923630209044577	0.002936666523321947	0.0014228201468718578	0.002039187502055037	0.06154420239737933	0.010092848525000033	0.005481589019972864	0.10946157819764629	0.04976869434055464	0.022043744778176166
18000	-12234.158441446642	-11515.864689839224	-718.2937516074188	0.11609908655180647	0.10721363955582018	0.0027293250609496554	0.002765912748213914	0.002740379573708852	0.002919083327464787	0.06382466901655622	0.007913810804953533	0.009972859029608087	0.1220594940488253	0.05406110042117994	0.02999056167311823
19000	-12237.682730422795	-11513.284689921617	-724.398040501178	0.14783213881795493	0.07932219609487311	0.0033179010659012188	0.002507443961815153	0.0018662083887012858	0.0028176370716621953	0.07484499248466255	0.008837721073368714	0.00761401169651598	0.11851510214683073	0.054508887928827646	0.028892431416025228
20000	-12237.563108067454	-11520.010965142394	-717.55214292506	0.1459797607641175	0.12059120607866583	0.0029601746595808273	0.0027308618150649953	0.0031359583856033287	0.0028351240227285314	0.06817247518611735	0.007676916554214409	0.009716139844536056	0.1479548050656006	0.05444619014161236	0.03300797990552603
21000	-12243.388504446317	-11520.230140686917	-723.1583637594	0.10172720617714875	0.05840295071291027	0.0027862973562271386	0.0027373927605513913	0.002410425608404395	0.0034749137404649962	0.05610323487492247	0.00956932894321265	0.007076650810566366	0.1556416051648002	0.05824347580743305	0.030230914764168598
22000	-12238.362036240842	-11525.527786133798	-712.8342501070446	0.1325724755238551	0.1361251388247531	0.0028065322775359847	0.0031942067979263368	0.0030156146879446854	0.0033009306162275626	0.07858788125134082	0.010733501542951223	0.007166742674552839	0.1387354501930129	0.06612587830047514	0.03084471023898913
23000	-12242.99761122416	-11519.17303569061	-723.8245755335502	0.06927720965299998	0.11454445967682358	0.002247333448579083	0.0025597199655845336	0.0029792507891535733	0.0024285784606652002	0.06497534874941399	0.012610658648887102	0.006547909358754291	0.1396665611705063	0.05618879025461575	0.0250480853812679
24000	-12237.310620269418	-11519.263661759325	-718.0469585100925	0.09907927567088493	0.08602620917079311	0.0025988089447529384	0.002685799344605208	0.0027721103152731842	0.0031722682971258337	0.07756585429534213	0.011651381642344203	0.006710892843655397	0.08625513935335993	0.055794100087728456	0.025815331089318893
25000	-12239.596892852607	-11516.07520208395	-723.5216907686564	0.14325520604794567	0.11284008733042908	0.002753904664545592	0.0030606366793922302	0.0024844077043914173	0.003110708121255193	0.08829261105194998	0.009015230321602728	0.004427398818124905	0.1249199783764701	0.06531324353792661	0.026626631819592805
26000	-12242.30743695688	-11517.319013235458	-724.9884237214222	0.14264511911425762	0.0632989352850418	0.002438853794568861	0.00333361188397253	0.002176875169755036	0.002728128186587489	0.09290737668371091	0.010400653695876307	0.005003286399689996	0.10497984501257249	0.07277838249218926	0.025837668363795335
27000	-12246.454260550314	-11531.530616947211	-714.9236436031019	0.1721106396837826	0.11452155547109538	0.002171270016123761	0.0025078963850896506	0.00393909350310723	0.003879283444392906	0.09219053266163857	0.011577599264261607	0.0061740214555181085	0.09747469969703389	0.07391702632920999	0.03187985898936467
28000	-12238.26303371582	-11507.47533800849	-730.7876957073314	0.12322589481502802	0.07594911582851196	0.002849287664468654	0.0021493411374224874	0.002757020330346798	0.0026717199888436362	0.07417934574342425	0.005787580885228579	0.006480654498300129	0.08293527753748396	0.0584421441102983	0.024105807269335283
29000	-12241.373814725732	-11507.865848189254	-733.5079665364774	0.11560065662305391	0.05455520089612984	0.002639924838795648	0.0027730500616764144	0.0016901075019084043	0.0030816293887875545	0.0687140186327542	0.0063461617399547185	0.006475497200076378	0.10622722947222482	0.05520082165439862	0.02362583043141735
30000	-12244.392317831449	-11520.92124730433	-723.471070527119	0.08801936772722897	0.07010458183973549	0.003762047640761038	0.0020536142805457455	0.003143998576843681	0.0026302692807652975	0.07349347392669026	0.009272357195673712	0.006159498708242887	0.14382695412294236	0.06202926175808385	0.029155131156445212
31000	-12240.407775134707	-11516.61119897236	-723.796576162347	0.07941786791419124	0.14579681261332422	0.0029246988140664318	0.0029506623340559163	0.002693348831146587	0.002682348857864553	0.0698378352763007	0.007518399144281732	0.00680715113218407	0.11026577823092153	0.06090143340170459	0.02714155014580089
32000	-12237.308214449487	-11511.887462966833	-725.4207514826538	0.07526281803015421	0.11608785083226887	0.0026424585729544203	0.002401687564837035	0.002776361194568186	0.0028990145935913762	0.08115832738994935	0.008357142876047274	0.006267842293962438	0.08251329950107057	0.06102670177506541	0.02546188148769309
33000	-12247.733994833492	-11525.038413821938	-722.6955810115545	0.1906341667923219	0.10503669073146375	0.002437745186599858	0.002295984061027781	0.0029953919098218216	0.0028267708935085863	0.08142190771634514	0.0087170137912477	0.010882954699794818	0.08622295897830225	0.06159728369381061	0.028393054510678216
34000	-12245.123548254285	-11525.537679877341	-719.5858683769437	0.14929891168057555	0.1532305217659815	0.0027632407618201414	0.003425573225397851	0.0021846106816581956	0.003682647328647083	0.08775981211563068	0.0080190748662236	0.007508241016781236	0.12385052689992247	0.06513867872550701	0.032420788871956714
35000	-12242.761930400193	-11512.077867328795	-730.6840630713983	0.14971519917226603	0.10545541387716753	0.002907370727237804	0.002310916437072424	0.0027445206815691803	0.002864450679469382	0.06821077184199177	0.004416179350862615	0.007694014437802424	0.11669249155274294	0.06728320041833062	0.02563362675889988
36000	-12238.722529146584	-11522.058537139766	-716.6639920068169	0.10091551223411133	0.10446857322082422	0.0033134224895974653	0.0021859483289657943	0.002256293177234734	0.0037617575549189937	0.07642755773749094	0.007428608198738617	0.010652671190943975	0.1262682134485263	0.0620711671455784	0.029342207197070477
37000	-12238.231864820642	-11520.332422120415	-717.899442700227	0.14848183289466163	0.11822823051723133	0.002569987753069665	0.0031557315169445503	0.0022953454664651138	0.003641757328741602	0.06982640658732275	0.00888883781824009	0.008250931562040589	0.1245432698994239	0.05602489820590555	0.03032148857102867
38000	-12243.061984801587	-11515.12455940801	-727.9374253935763	0.14933785529833776	0.11198593720412084	0.0028090370331840574	0.0028672099701636134	0.002936042324514828	0.0023661635284426856	0.062066538354976074	0.008402283101656267	0.00520057190384579	0.1265179578688129	0.05025144036361629	0.03026246685388749
39000	-12241.630864780258	-11518.195927050238	-723.4349377300197	0.19559388612310247	0.12181070960329628	0.0026610392154728215	0.0021523986435457118	0.0029235654152780844	0.003758286930030124	0.06613828711646803	0.01021047957250654	0.00562090194360452	0.1545358434332069	0.06275039241205639	0.030248442553698875
40000	-12244.870731544548	-11510.63871579426	-734.232015750287	0.09577327980184046	0.09918447768592815	0.0020134980394487753	0.003192467832604016	0.0022152138806105885	0.0030223305712927823	0.05949430378568257	0.007117278945481525	0.004939219798997168	0.11417369952438261	0.04684524671446939	0.029855176754956504
41000	-12244.284225362853	-11514.182711924323	-730.1015134385307	0.121358311009084	0.06412879805889443	0.0018318774958972698	0.0034258491659076933	0.0023844786388516094	0.003385907419241741	0.05699530898640745	0.007981196744809774	0.005888432411541519	0.1447836991453415	0.04881001635891993	0.02803187146603119
42000	-12238.366275585153	-11514.293325521166	-724.0729500639861	0.1725053511398442	0.08526236073987499	0.00250124071369208	0.0030154773132917397	0.002457593798728227	0.0027498710396201627	0.07005528580132887	0.00990099442404522	0.0075213633480224725	0.10792722157930741	0.049795758758619024	0.027682736757370128
43000	-12238.216218009115	-11515.10269910966	-723.1135188994538	0.09099019544820951	0.07389104161942062	0.0024703056544253493	0.0028278585870877837	0.0024293547401607017	0.00268621530113512	0.08733992200778266	0.012752120085110756	0.005196589513854848	0.10549399989922713	0.06234590649681001	0.026553363537062242
44000	-12241.232767802345	-11518.384687802753	-722.8480799995917	0.17011998665036746	0.10166766946101273	0.0029731760912782876	0.0030421976031602214	0.002655799967780647	0.002963645623607028	0.06320479027994859	0.011028759658070389	0.00457606251205721	0.12245993785348071	0.057056769073666885	0.029928999524726975
45000	-12238.962519670109	-11512.268613808646	-726.6939058614619	0.1274401263617346	0.06765378746455512	0.0027685085118293222	0.0025040416630449022	0.0020525677867194933	0.002389859971421494	0.061866942906829786	0.00885475853304806	0.010038775463050549	0.12132198897100563	0.05156033275611328	0.028657589267410754
46000	-12238.607029415722	-11526.768242601684	-711.8387868140388	0.10551638568201213	0.13219677752600162	0.0029228171818335867	0.003680438321378118	0.002475376825659192	0.0031093257350220324	0.07177253823854977	0.01187394730317634	0.009328159958780174	0.15696160627959754	0.05574390727427125	0.03716330534398584
47000	-12240.314564966196	-11531.729913507701	-708.5846514584946	0.142875503601495	0.12383600096266226	0.0028510605234974592	0.0033444911067717913	0.00290403796528799	0.004832045269808332	0.06626230156376768	0.007866367181809301	0.010710607547005783	0.12193324355714596	0.05775580710375646	0.033601728153909625
48000	-12235.439270155848	-11512.368640093675	-723.0706300621737	0.12826185574728374	0.09307366003340835	0.002564947134218915	0.0029026107757309703	0.0022952307758443533	0.003239028148310681	0.06537195460323042	0.0067328687624259795	0.00912937872477882	0.13404653027078733	0.05511064366186292	0.031048611414013553
49000	-12238.761590624015	-11525.895647852472	-712.8659427715429	0.1345348336523112	0.09813054919539421	0.0026835126893309472	0.0034703005173772356	0.003158007376152366	0.002847191628990155	0.06100688995379816	0.008051195759203449	0.013008891577609075	0.15163604389194144	0.05880443094971522	0.03306168623063169
50000	-12240.053560145358	-11517.136817742658	-722.9167424026994	0.078414373398419	0.1083593303280073	0.0019957071301629175	0.0024007830053782756	0.0027326668173223664	0.0031147975132047112	0.07121542115008064	0.00883218479071852	0.009897256783386411	0.12171255444462804	0.0537875939533655	0.028260594557372253
51000	-12238.55592909932	-11525.113778827745	-713.4421502715761	0.09599219361406318	0.10841455644846763	0.002159770046198623	0.0030296308460204075	0.0026591026048459593	0.003981914881858428	0.06811270648073053	0.008677771609194883	0.012500333477610951	0.14472894623444982	0.05786386365526855	0.03248857575510676
52000	-12237.845390072049	-11526.188673442919	-711.6567166291298	0.17133033508731504	0.1434026042756247	0.003240902396354295	0.003567518172763236	0.002974154040824045	0.003273533523545098	0.08647390174168938	0.007022862010445234	0.011425964086902681	0.14701837693492775	0.0573482758094756	0.03680083499294247
53000	-12234.948145320112	-11512.923524440746	-722.0246208793652	0.11116175860537099	0.0906800390322688	0.0028615881545771085	0.0025152306046140214	0.0021428951952076566	0.0027141811580565535	0.07338810069714467	0.01028248121768799	0.008096749558635355	0.10907108570664205	0.05152809930001406	0.027535724957249343
54000	-12235.598347534904	-11526.713995448998	-708.8843520859057	0.11198325728358376	0.09159339057084907	0.0037833880615769123	0.0030493871937112412	0.0025942079326415355	0.0029527943446825103	0.08347163028364424	0.011949202353867679	0.008927390056570388	0.12348608021153494	0.060046679751610696	0.030684383739475664
55000	-12239.490019955489	-11524.94997151235	-714.5400484431389	0.14162770897350513	0.06877525730577314	0.003369075585187398	0.0030102041318883378	0.002285328512860251	0.0029630517163554354	0.07594946618651885	0.011402294246046288	0.009617730730101519	0.13132828906234323	0.050494828814140025	0.030197624319528545
56000	-12239.581477882191	-11519.670828523229	-719.9106493589619	0.09119408932183591	0.054255125794439814	0.003179367677558934	0.0031605943771907535	0.002931042251198575	0.002865266836859687	0.08150250119297955	0.006440399369088238	0.009001075679100676	0.09774762729715522	0.057182317816132776	0.029669492504281077
57000	-12242.140531494522	-11518.784472940493	-723.3560585540291	0.1872442105064812	0.16964363273074545	0.002885363803402885	0.0029848481661760773	0.002334414570968141	0.0028557387489255323	0.07909241431089702	0.007367177935272663	0.008511648421143832	0.1011959250051937	0.060144193185982936	0.024287707681913517
58000	-12237.876754661012	-11523.546099500656	-714.3306551603563	0.12387316344450061	0.08754743467495936	0.0021790419915121437	0.0035590142822590045	0.0033555438276928707	0.0028328846897073727	0.0823200009710881	0.009867968515648026	0.007872124340450008	0.10155674007227701	0.06561229684335247	0.02724200455372265
59000	-12234.89780825942	-11512.898695248785	-721.9991130106362	0.0915915201515515	0.08274150694610564	0.0027474798173736546	0.002403084670617506	0.002773147486056905	0.003068613936431197	0.07939484948829637	0.009561138478694888	0.006219366038975373	0.10200781910042887	0.061779078605409335	0.025624108947796344
60000	-12241.96209824491	-11534.029919800061	-707.9321784448493	0.06713938005978756	0.08651718624373621	0.0037163315617523	0.0032104700137735235	0.0031286216429117467	0.0034935877659158796	0.08004215825306499	0.008386637298929396	0.012463850754677529	0.12692089274025525	0.05729877192464329	0.031085902716989418
61000	-12237.300801249901	-11535.557002729094	-701.7437985208068	0.08421975888258443	0.10015705952896965	0.003757853216823626	0.0032041080212960975	0.0032974541344504833	0.0031151874710524273	0.08570408942750947	0.010994899013626212	0.013267626352763207	0.1370124781680575	0.062037050922046214	0.03372446620449852
62000	-12247.463630849708	-11528.802152804112	-718.6614780455967	0.12560030064971295	0.16018414202820258	0.001982327074064919	0.0034070660383290798	0.003750898920871562	0.0029204112266519697	0.07120987406039417	0.008451158213722592	0.00847867097051713	0.14962123523223178	0.04782012616578923	0.03248861519672346
63000	-12238.357391651742	-11522.147437255951	-716.2099543957894	0.12939168638667828	0.10647617270845225	0.0024027163799755593	0.0024432988927474493	0.0031569549649199595	0.003200725444446792	0.06654991582102247	0.010005128037451828	0.010621866066023701	0.11562219858466616	0.049188266739405184	0.032606470600838856
64000	-12238.492427255733	-11514.076946386775	-724.4154808689574	0.11420289818358234	0.07431585612868331	0.002604122143307961	0.0029074141921620745	0.0021626221814765637	0.0030475219267645285	0.06555752110475119	0.008810439859868471	0.007653421528792109	0.14371661296820015	0.050135659369197755	0.028027912627404207
65000	-12238.104148166864	-11529.299553841392	-708.8045943254715	0.09215171839223027	0.0874438795541935	0.003333529007181777	0.0028079497621799026	0.0033695211424164696	0.004259733721256932	0.08302909485819612	0.0105986095972232	0.0074599892406350095	0.15083712315078565	0.06114995773014122	0.03602320224108343
66000	-12237.351066277533	-11524.435896139703	-712.9151701378298	0.13683621940341367	0.13832161404680499	0.0026066608143867844	0.0031128381817483028	0.0028712570585716765	0.0037106428424556613	0.07463309152579602	0.011082158444398586	0.008413521216021467	0.136001199969687	0.059382235657638976	0.03366319327971971
67000	-12243.162799549887	-11522.285019500061	-720.8777800498258	0.08529288801049136	0.06995404245643219	0.0028757685789203885	0.0025633050870294007	0.0026101225417418674	0.002638293000273969	0.09640717201475699	0.009830746172056417	0.007889364200726461	0.13495046921614728	0.05715989572839783	0.029565041194371967
68000	-12240.268096596923	-11511.591345960573	-728.6767506363507	0.11205649695199248	0.07329708720630013	0.0028851764242534884	0.002245739446348289	0.002976609621840852	0.002711814699747809	0.06337077049037956	0.006409001280358405	0.007057384767995073	0.10447295485893239	0.054381487862284486	0.02356819501680104
69000	-12237.130331395194	-11521.081065538525	-716.0492658566696	0.148684214679364	0.09169080610823488	0.0028735592270726367	0.003461294017097094	0.0027869192710791796	0.0030638148140876777	0.07541894460444773	0.0073877150068817985	0.009586219426059889	0.09438275460600111	0.055878253160981266	0.028265280343423113
70000	-12237.562942693341	-11519.762681680537	-717.8002610128038	0.13634577252019245	0.09961223897009767	0.003080534342776316	0.0029153948647909285	0.002402153469394672	0.0034781793296740134	0.06944815063666263	0.008972223389305034	0.007628371173684371	0.1293507368800739	0.0507633285230828	0.029223392697087573
71000	-12239.667573863271	-11536.283976699868	-703.3835971634032	0.13706887990574712	0.131987870313753	0.0038972257308711416	0.003129589994151739	0.0031020184425123126	0.004776414382091326	0.0941624114850089	0.009523177108286568	0.008390832485347655	0.10136680409734944	0.06353863143319978	0.03125062096388388
